package_name,file_name,tokenized_content,cluster_id
cmprsk,crr.md,"['Competing Risks Regression   Description  regression modeling of subdistribution functions in competing risks  ```r crr(ftime, fstatus, cov1, cov2, tf, cengroup, failcode=1, cencode=0, subset, na.action=na.omit, gtol=1e-06, maxiter=10, init, variance=TRUE) ```   Arguments  - `ftime`: vector of failure/censoring times - `fstatus`: vector with a unique code for each failure type and a separate code for censored observations - `cov1`: matrix (nobs x ncovs) of fixed covariates (either cov1, cov2, or both are required) - `cov2`: matrix of covariates that will be multiplied by functions of time; if used, often these covariates would also appear in cov1 to give a prop hazards effect plus a time interaction - `tf`: functions of time.', 'A function that takes a vector of times as an argument and returns a matrix whose jth column is the value of the time function corresponding to the jth column of cov2 evaluated at the input time vector.', 'At time `tk`, the model includes the term `cov2[,j]tf(tk)[,j]` as a covariate.', '- `cengroup`: vector with different values for each group with a distinct censoring distribution (the censoring distribution is estimated separately within these groups).', 'All data in one group, if missing.', '- `failcode`: code of fstatus that denotes the failure type of interest - `cencode`: code of fstatus that denotes censored observations - `subset`: a logical vector specifying a subset of cases to include in the analysis - `na.action`: a function specifying the action to take for any cases missing any of ftime, fstatus, cov1, cov2, cengroup, or subset.', ""- `gtol`: iteration stops when a function of the gradient is `< gtol` - `maxiter`: maximum number of iterations in Newton algorithm (0 computes scores and var at `init`, but performs no iterations) - `init`: initial values of regression parameters (default=all 0) - `variance`: If `FALSE`, then suppresses computation of the variance estimate and residuals   Returns  Returns a list of class crr, with components - $coef: the estimated regression coefficients   - $loglik: log pseudo-liklihood evaluated at `coef`  - $score: derivitives of the log pseudo-likelihood evaluated at `coef`  - $inf: -second derivatives of the log pseudo-likelihood  - $var: estimated variance covariance matrix of coef  - $res: matrix of residuals giving the contribution to each score (columns) at each unique failure time (rows)  - $uftime: vector of unique failure times  - $bfitj: jumps in the Breslow-type estimate of the underlying sub-distribution cumulative hazard (used by predict.crr())  - $tfs: the tfs matrix (output of tf(), if used)  - $converged: TRUE if the iterative algorithm converged  - $call: The call to crr  - $n: The number of observations used in fitting the model  - $n.missing: The number of observations removed from the input data due to missing values  - $loglik.null: The value of the log pseudo-likelihood when all the coefficients are 0  - $invinf: - inverse of second derivative matrix of the log pseudo-likelihood   Details  Fits the 'proportional subdistribution hazards' regression model described in Fine and Gray (1999)."", 'This model directly assesses the effect of covariates on the subdistribution of a particular type of failure in a competing risks setting.', 'The method implemented here is described in the paper as the weighted estimating equation.', 'While the use of model formulas is not supported, the `model.matrix` function can be used to generate suitable matrices of covariates from factors, eg `model.matrix(~factor1+factor2)[,-1]` will generate the variables for the factor coding of the factors `factor1` and `factor2`.', 'The final `[,-1]` removes the constant term from the output of `model.matrix`.', 'The basic model assumes the subdistribution with covariates z is a constant shift on the complementary log log scale from a baseline subdistribution function.', 'This can be generalized by including interactions of z with functions of time to allow the magnitude of the shift to change with follow-up time, through the cov2 and tfs arguments.', 'For example, if z is a vector of covariate values, and uft is a vector containing the unique failure times for failures of the type of interest (sorted in ascending order), then the coefficients a, b and c in the quadratic (in time) model `az+bzt+cztt` can be fit by specifying `cov1=z`, `cov2=cbind(z,z)`, `tf=function(uft) cbind(uft,uftuft)`.', 'This function uses an estimate of the survivor function of the censoring distribution to reweight contributions to the risk sets for failures from competing causes.', 'In a generalization of the methodology in the paper, the censoring distribution can be estimated separately within strata defined by the cengroup argument.', 'If the censoring distribution is different within groups defined by covariates in the model, then validity of the method requires using separate estimates of the censoring distribution within those groups.', 'The residuals returned are analogous to the Schoenfeld residuals in ordinary survival models.', 'Plotting the jth column of res against the vector of unique failure times checks for lack of fit over time in the corresponding covariate (column of cov1).', 'If `variance=FALSE`, then  some of the functionality in `summary.crr` and `print.crr` will be lost.', 'This option can be useful in situations where crr is called repeatedly for point estimates, but standard errors are not required, such as in some approaches to stepwise model selection.', 'References  Fine JP and Gray RJ (1999) A proportional hazards model for the subdistribution of a competing risk.', ""See Also  `predict.crr` `print.crr` `plot.predict.crr` `summary.crr`   Examples  ```r  simulated data to test  set.seed(10) ftime <- rexp(200) fstatus <- sample(0:2,200,replace=TRUE) cov <- matrix(runif(600),nrow=200) dimnames(cov)[[2]] <- c('x1','x2','x3') print(z <- crr(ftime,fstatus,cov)) summary(z) z.p <- predict(z,rbind(c(.1,.5,.8),c(.1,.5,.2))) plot(z.p,lty=1,color=2:3) crr(ftime,fstatus,cov,failcode=2)  quadratic in time for first cov crr(ftime,fstatus,cov,cbind(cov[,1],cov[,1]),function(Uft) cbind(Uft,Uft^2)) additional examples in test.R ```""]",577
cmprsk,print.cuminc.md,"['Print cuminc objects   Description  A print method for objects of class cuminc (output from `cuminc()`).', ""```r  S3 method for class 'cuminc' print(x, ntp=4, maxtime, ...) ```   Arguments  - `x`: an object of class cuminc - `ntp`: number of timepoints where estimates are printed - `maxtime`: the maximum timepoint where values are printed."", 'The default is the maximum time in the curves in `x` - `...`: additional arguments to `print()`   Details  Prints the test statistics and p-values (if present in `x`), and for each estimated cumulative incidence curve prints its value and estimated variance at a vector of times.', 'The times are chosen between 0 and maxtime using the `pretty()` function.', 'Author(s)  Robert Gray   See Also  `cuminc`']",578
cmprsk,timepoints.md,"['Calculate Estimates at Specific Timepoints   Description  Find values at specified timepoints from curves specified as all corners of step functions.', '```r timepoints(w, times) ```   Arguments  - `w`: a list containing the estimates, with points for all corners of the step function.', 'Each component in the list contains the estimate for a different group.', 'Each component has components giving times, function estimates, and variances (see cuminc) - `times`: vector of times where estimates are needed   Returns  A list with components - $est: a matrix of estimates of the subdistributions with a row for each component in `w` and a column for each time   - $var: a matrix giving the corresponding variances.']",578
cmprsk,plot.predict.crr.md,"[""Plot estimated subdistribution functions   Description  plot method for `predict.crr`  ```r  S3 method for class 'predict.crr' plot(x, lty=1:(ncol(x)-1), color=1,   ylim=c(0, max(x[, -1])), xmin=0, xmax=max(x[, 1]), ...) ```   Arguments  - `x`: Output from `predict.crr` - `lty`: vector of line types."", 'If length is `<` number of curves, then `lty[1]` is used for all.', '- `color`: vector of line colors.', 'If length is `<` number of curves, then `color[1]` is used for all.', '- `ylim`: range of y-axis (vector of length two) - `xmin`: lower limit of x-axis (often 0, the default) - `xmax`: upper limit of x-axis - `...`: Other arguments to plot   Side Effects  plots the subdistribution functions estimated by `predict.crr`, by default using a different line type for each curve   See Also  `crr` `predict.crr`']",578
cmprsk,extract.cuminc.md,"['Subset method for lists of class cuminc   Description  A subset method that preserves the class of objects of class cuminc, allowing a subset of the curves to be selected.', ""```r  S3 method for class 'cuminc' x[i,...] ```   Arguments  - `x`: object of class cuminc - `i`: elements to extract - `...`: not used   Returns  A list with selected components of `x`, with the class set to cuminc so cuminc methods can be applied."", 'See Also  `cuminc` `plot.cuminc` `print.cuminc`']",578
cmprsk,summary.crr.md,"[""Summary method for crr   Description  Generate and print summaries of crr output  ```r  S3 method for class 'crr' summary(object, conf.int = 0.95, digits = max(options()$digits - 5, 2), ...)   S3 method for class 'summary.crr' print(x, digits = max(options()$digits - 4, 3), ...) ```   Arguments  - `object`: An object of class crr (output from the crr function) - `conf.int`: the level for a two-sided confidence interval on the coeficients."", '- `digits`: In `summary.crr`, `digits` determines the number of significant digits retained in the p-values.', 'In `print.summary.crr`, `digits` sets the values of the `digits` option for printing the output.', '- ``...``: Included for compatibility with the generic functions.', '- `x`: An object of class summary.crr (output from the summary method for crr)   Details  The summary method calculates the standard errors, subdistribution hazard ratios z-scores, p-values, and confidence intervals on the hazard ratios.', 'The print method prints a fairly standard format tabular summary of the results.', 'The pseudo likelihood ratio test in the printed output is based on the difference in the objective function at the global null and at the final estimates.', 'Since this objective function is not a true likelihood, this test statistic is not asymptotically chi-square.', 'Returns  `summary.crr` returns a list of class summary.crr, which contains components - call: The call to crr   - converged: TRUE if the iterative algorithm converged   - n: The number of observations used in fitting the model   - n.missing: The number of observations removed by `crr` from the input data due to missing values   - loglik: The value of the negative of the objective function (the pseudo log likelihood at convergence   - coef: A matrix giving the estimated coefficients, hazard ratios, standard errors, z-scores, and p-values   - conf.int: A matrix giving the estimated hazard ratios, inverse hazard ratios and lower and upper confidence limits on the hazard ratios   - logtest: Twice the difference in log pseudo likelihood values   Author(s)  The summary and print.summary methods were provided by Luca Scrucca   See Also  `crr`   Examples  ```r  see examples in the crr help file ```']",578
cmprsk,plot.cuminc.md,"['Create Labeled Cumulative Incidence Plots   Description  Plot method for cuminc.', 'Creates labeled line plots from appropriate list input, for example, the output from `cuminc()`.', '```r  S3 method for class \'cuminc\' plot(x, main="" "", curvlab, ylim=c(0, 1), xlim, wh=2,  xlab=""Years"",  ylab=""Probability"", lty=1:length(x), color=1, lwd=par(\'lwd\'),  ...) ```   Arguments  - `x`: a list, with each component representing one curve in the plot.', 'Each component of `x` is itself a list whose first component gives the x values and 2nd component the y values to be plotted.', 'Although written for cumulative incidence curves, can in principle be used for any set of lines.', '- `main`: the main title for the plot.', '- `curvlab`: Curve labels for the plot.', 'Default is `names(x)`, or if that is missing, `1:nc`, where `nc` is the number of curves in `x`.', '- `ylim`: yaxis limits for plot - `xlim`: xaxis limits for plot (default is 0 to the largest time in any of the curves) - `wh`: if a vector of length 2, then the upper right coordinates of the legend; otherwise the legend is placed in the upper right corner of the plot - `xlab`: X axis label - `ylab`: y axis label - `lty`: vector of line types.', 'Default `1:nc` (`nc` is the number of curves in `x`).', 'For color displays, `lty=1, color=1:nc`, might be more appropriate.', 'If `length(lty)<nc`, then `lty[1]` is used for all.', '- `color`: vector of colors.', 'If `length(color)<nc`, then the `color[1]` is used for all.', '- `lwd`: vector of line widths.', 'If `length(lwd)<nc`, then `lwd[1]` is used for all.', '- `...`: additional arguments passed to the initial call of the plot function.', 'Returns  No value is returned.']",578
cmprsk,cuminc.md,"['Cumulative Incidence Analysis   Description  Estimate cumulative incidence functions from competing risks data and test equality across groups  ```r cuminc(ftime, fstatus, group, strata, rho=0, cencode=0, subset, na.action=na.omit) ```   Arguments  - `ftime`: failure time variable - `fstatus`: variable with distinct codes for different causes of failure and also a distinct code for censored observations - `group`: estimates will calculated within groups given by distinct values of this variable.', 'Tests will compare these groups.', 'If missing then treated as all one group (no test statistics) - `strata`: stratification variable.', 'Has no effect on estimates.', 'Tests will be stratified on this variable.', '(all data in 1 stratum, if missing) - `rho`: Power of the weight function used in the tests.', '- `cencode`: value of fstatus variable which indicates the failure time is censored.', '- `subset`: a logical vector specifying a subset of cases to include in the analysis - `na.action`: a function specifying the action to take for any cases missing any of ftime, fstatus, group, strata, or subset.', 'Returns  A list with components giving the subdistribution estimates for each cause in each group, and a component `Tests` giving the test statistics and p-values for comparing the subdistribution for each cause across groups (if the number of groups is `>`1).', 'The components giving the estimates have names that are a combination of the group name and the cause code.', 'These components are also lists, with components - `time`: the times where the estimates are calculated  - `est`: the estimated sub-distribution functions.', 'These are step functions (all corners of the steps given), so they can be plotted using ordinary lines() commands.', 'Estimates at particular times can be located using the timepoints() function.', '- `var`: the estimated variance of the estimates, which are estimates of the asymptotic variance of Aalen (1978).', 'References  Gray RJ (1988) A class of K-sample tests for comparing the cumulative incidence of a competing risk, ANNALS OF STATISTICS, 16:1141-1154.', 'Kalbfleisch and Prentice (1980) THE ANALYSIS OF FAILURE TIME DATA, p 168-9.', '(1978) Nonparametric estimation of partial transition probabilities in multiple decrement models, ANNALS OF STATISTICS, 6:534-545.', ""Author(s)  Robert Gray   See Also  `plot.cuminc` `timepoints` `print.cuminc`   Examples  ```r set.seed(2) ss <- rexp(100) gg <- factor(sample(1:3,100,replace=TRUE),1:3,c('a','b','c')) cc <- sample(0:2,100,replace=TRUE) strt <- sample(1:2,100,replace=TRUE) print(xx <- cuminc(ss,cc,gg,strt)) plot(xx,lty=1,color=1:6)  see also test.R, test.out ```""]",578
cmprsk,predict.crr.md,"[""Estimate subdistribution functions from crr output   Description  predict method for crr  ```r  S3 method for class 'crr' predict(object, cov1, cov2, ...) ```   Arguments  - `object`: output from crr - `cov1, cov2`: each row of cov1 and cov2 is a set of covariate values where the subdistribution should be estimated."", 'The columns of cov1 and cov2 must be in the same order as in the original call to crr.', 'Each must be given if present in the original call to crr.', '- `...`: additional arguments are ignored (included for compatibility with generic).', 'Returns  Returns a matrix with the unique type 1 failure times in the first column, and the other columns giving the estimated subdistribution function corresponding to the covariate combinations in the rows of cov1 and cov2, at each failure time (the value that the estimate jumps to at that failure time).', 'Details  Computes `1-exp(-B(t))`, where `B(t)` is the estimated cumulative sub-distribution hazard obtained for the specified covariate values, obtained from the Breslow-type estimate of the underlying hazard and the estimated regression coefficients.']",579
cmprsk,print.crr.md,"[""prints summary of a crr object   Description  print method for crr objects  ```r  S3 method for class 'crr' print(x, ...) ```   Arguments  - `x`: crr object (output from `crr()`) - `...`: additional arguments to `print()`   Details  prints the convergence status, the estimated coefficients, the estimated standard errors, and the two-sided p-values for the test of the individual coefficients equal to 0."", '(If convergence is false everything else may be meaningless.)']",579
socialmixr,is_doi.md,"['Checks if a character string is a DOI  ```r is_doi(x) ```   Arguments  - `x`: Character vector; the string or strings to check   Returns  Logical; `TRUE` if `x` is a DOI, `FALSE` otherwise   Description  Checks if a character string is a DOI   Author(s)  Sebastian Funk']",579
socialmixr,contact_matrix.md,"['Generate a contact matrix from diary survey data  ```r contact_matrix(   survey,   countries = NULL,   survey.pop,   age.limits,   filter,   counts = FALSE,   symmetric = FALSE,   split = FALSE,   sample.participants = FALSE,   estimated.participant.age = c(""mean"", ""sample"", ""missing""),   estimated.contact.age = c(""mean"", ""sample"", ""missing""),   missing.participant.age = c(""remove"", ""keep""),   missing.contact.age = c(""remove"", ""sample"", ""keep"", ""ignore""),   weights = NULL,   weigh.dayofweek = FALSE,   weigh.age = FALSE,   weight.threshold = NA,   symmetric.norm.threshold = 2,   sample.all.age.groups = FALSE,   return.part.weights = FALSE,   return.demography = NA,   per.capita = FALSE,   ... ) ```   Arguments  - `survey`: a `survey()` object - `countries`: limit to one or more countries; if not given, will use all countries in the survey; these can be given as country names or 2-letter (ISO Alpha-2) country codes - `survey.pop`: survey population -- either a data frame with columns \'lower.age.limit\' and \'population\', or a character vector giving the name(s) of a country or countries from the list that can be obtained via `wpp_countries`; if not given, will use the country populations from the chosen countries, or all countries in the survey if `countries` is not given - `age.limits`: lower limits of the age groups over which to construct the matrix - `filter`: any filters to apply to the data, given as list of the form (column=filter_value) - only contacts that have \'filter_value\' in \'column\' will be considered.', 'If multiple filters are given, they are all applied independently and in the sequence given.', '- `counts`: whether to return counts (instead of means) - `symmetric`: whether to make matrix symmetric, such that `c_{ij}N_i = c_{ji}N_j`.', '- `split`: whether to split the contact matrix into the mean number of contacts, in each age group (split further into the product of the mean number of contacts across the whole population (`mean.contacts`), a normalisation constant (`normalisation`) and age-specific variation in contacts (`contacts`)), multiplied with an assortativity matrix (`assortativity`) and a population multiplier (`demograpy`).', 'For more detail on this, see the ""Getting Started"" vignette.', '- `sample.participants`: whether to sample participants randomly (with replacement); done multiple times this can be used to assess uncertainty in the generated contact matrices.', 'See the ""Bootstrapping"" section in the vignette for how to do this.. - `estimated.participant.age`: if set to ""mean"" (default), people whose ages are given as a range (in columns named ""..._est_min"" and ""..._est_max"") but not exactly (in a column named ""..._exact"") will have their age set to the mid-point of the range; if set to ""sample"", the age will be sampled from the range; if set to ""missing"", age ranges will be treated as missing - `estimated.contact.age`: if set to ""mean"" (default), contacts whose ages are given as a range (in columns named ""..._est_min"" and ""..._est_max"") but not exactly (in a column named ""..._exact"") will have their age set to the mid-point of the range; if set to ""sample"", the age will be sampled from the range; if set to ""missing"", age ranges will be treated as missing - `missing.participant.age`: if set to ""remove"" (default), participants without age information are removed; if set to ""keep"", participants with missing age are kept and treated as a separate age group - `missing.contact.age`: if set to ""remove"" (default), participants that have contacts without age information are removed; if set to ""sample"", contacts without age information are sampled from all the contacts of participants of the same age group; if set to ""keep"", contacts with missing age are kept and treated as a separate age group; if set to ""ignore"", contact with missing age are ignored in the contact analysis - `weights`: column names(s) of the participant data of the `survey()` object with user-specified weights (default = empty vector) - `weigh.dayofweek`: whether to weigh social contacts data by the day of the week (weight (5/7 / N_week / N) for weekdays and (2/7 / N_weekend / N) for weekends) - `weigh.age`: whether to weigh social contacts data by the age of the participants (vs. the populations\' age distribution) - `weight.threshold`: threshold value for the standardized weights before running an additional standardisation (default \'NA\' = no cutoff) - `symmetric.norm.threshold`: threshold value for the normalization weights when `symmetric = TRUE` before showing a warning that that large differences in the size of the sub-populations are likely to result in artefacts when making the matrix symmetric (default 2).', '- `sample.all.age.groups`: what to do if sampling participants (with `sample.participants = TRUE`) fails to sample participants from one or more age groups; if FALSE (default), corresponding rows will be set to NA, if TRUE the sample will be discarded and a new one taken instead - `return.part.weights`: boolean to return the participant weights - `return.demography`: boolean to explicitly return demography data that corresponds to the survey data (default \'NA\' = if demography data is requested by other function parameters) - `per.capita`: whether to return a matrix with contact rates per capita (default is FALSE and not possible if \'counts=TRUE\' or \'split=TRUE\') - `...`: further arguments to pass to `get_survey()`, `check()` and `pop_age()` (especially column names)   Returns  a contact matrix, and the underlying demography of the surveyed population   Description  Samples a contact survey   Examples  ```r data(polymod) contact_matrix(polymod, countries = ""United Kingdom"", age.limits = c(0, 1, 5, 15)) ```   Author(s)  Sebastian Funk']",579
socialmixr,limits_to_agegroups.md,"['Convert lower age limits to age groups.', '```r limits_to_agegroups(   x,   limits = sort(unique(x)),   notation = c(""dashes"", ""brackets"") ) ```   Arguments  - `x`: age limits to transform - `limits`: lower age limits; if not given, will use all limits in `x` - `notation`: whether to use bracket notation, e.g.', '[0,4) or dash notation, e.g.', '0-4)   Returns  Age groups as specified in `notation`   Description  Mostly used for plot labelling   Examples  ```r limits_to_agegroups(c(0, 5, 10)) ```']",579
socialmixr,check.md,"['Check contact survey data  ```r  S3 method for class \'contact_survey\' check(   x,   id.column = ""part_id"",   participant.age.column = ""part_age"",   country.column = ""country"",   year.column = ""year"",   contact.age.column = ""cnt_age"",   ... ) ```   Arguments  - `x`: A `survey()` object - `id.column`: the column in both the `participants` and `contacts` data frames that links contacts to participants - `participant.age.column`: the column in the `participants` data frame containing participants\' age; if this does not exist, at least columns ""..._exact"", ""..._est_min"" and ""..._est_max"" must (see the `estimated.participant.age` option in `contact_matrix()`) - `country.column`: the column in the `participants` data frame containing the country in which the participant was queried - `year.column`: the column in the `participants` data frame containing the year in which the participant was queried - `contact.age.column`: the column in the `contacts` data frame containing the age of contacts; if this does not exist, at least columns ""..._exact"", ""..._est_min"" and ""..._est_max"" must (see the `estimated.contact.age` option in `contact_matrix()`) - `...`: ignored   Returns  invisibly returns a character vector of the relevant columns   Description  Checks that a survey fulfills all the requirements to work with the \'contact_matrix\' function   Examples  ```r data(polymod) check(polymod) ```']",579
socialmixr,survey_countries.md,"['List all countries contained in a survey  ```r survey_countries(survey, country.column = ""country"", ...) ```   Arguments  - `survey`: a DOI or url to get the survey from, or a `survey()` object (in which case only cleaning is done).', '- `country.column`: column in the survey indicating the country - `...`: further arguments for `get_survey()`   Returns  list of countries   Description  List all countries contained in a survey   Examples  ```r data(polymod) survey_countries(polymod) ```']",579
socialmixr,as_contact_survey.md,"['Check contact survey data  ```r as_contact_survey(   x,   id.column = ""part_id"",   country.column = ""country"",   year.column = ""year"" ) ```   Arguments  - `x`: list containing            an element named \'participants\', a data frame containing participant information       an element named \'contacts\', a data frame containing contact information       (optionally) an element named \'reference, a list containing information information needed to reference the survey, in particular it can contain$a ""title"", ""bibtype"", ""author"", ""doi"", ""publisher"", ""note"", ""year"" - `id.column`: the column in both the `participants` and `contacts` data frames that links contacts to participants - `country.column`: the column in the `participants` data frame containing the country in which the participant was queried - `year.column`: the column in the `participants` data frame containing the year in which the participant was queried   Returns  invisibly returns a character vector of the relevant columns   Description  Checks that a survey fulfills all the requirements to work with the \'contact_matrix\' function   Examples  ```r data(polymod) check(polymod) ```']",580
socialmixr,load_survey.md,"['Load a survey from local files  ```r load_survey(files, ...) ```   Arguments  - `files`: a vector of file names as returned by `download_survey()` - `...`: options for `clean()`, which is called at the end of this   Returns  a survey in the correct format   Description  Loads a survey from a local file system.', 'Tables are expected as csv files, and a reference (if present) as JSON.', 'Examples  ```r  Not run:  list_surveys() peru_files <- download_survey(""https://doi.org/10.5281/zenodo.1095664"") peru_survey <- load_survey(peru_files)  End(Not run) ```']",580
socialmixr,wpp_countries.md,['List all countries and regions for which socialmixr has population data  ```r wpp_countries() ```   Returns  list of countries   Description  Uses the World Population Prospects data from the `wpp2017` package   Examples  ```r wpp_countries() ```'],580
socialmixr,dot-get_survey.md,"['Internal function to get survey data  ```r .get_survey(survey, ...) ```   Arguments  - `survey`: a DOI or url to get the survey from, or a `survey()` object (in which case only cleaning is done).', '- `...`: options for `clean()`, which is called at the end of this   Description  Internal function to get survey data']",580
socialmixr,survey.md,"['Contact survey  ```r survey(participants, contacts, reference = NULL) ```   Arguments  - `participants`: a `data.frame` containing information on participants - `contacts`: a `data.frame` containing information on contacts - `reference`: a `list` containing information needed to reference the survey, in particular it can contain$a ""title"", ""bibtype"", ""author"", ""doi"", ""publisher"", ""note"", ""year""   Returns  a new survey object   Description  Deprecated.']",580
socialmixr,get_citation.md,"['Citation for a survey  ```r get_citation(x) ```   Arguments  - `x`: a character vector of surveys to cite   Returns  citation as bibentry   Description  Gets a full citation for a `survey()`.', 'Examples  ```r data(polymod) citation <- get_citation(polymod) print(citation) print(citation, style = ""bibtex"") ```']",580
socialmixr,get_survey.md,"['Get a survey, either from its Zenodo repository, a set of files, or a survey variable  ```r get_survey(survey, clear_cache = FALSE, ...) ```   Arguments  - `survey`: a DOI or url to get the survey from, or a `survey()` object (in which case only cleaning is done).', '- `clear_cache`: logical, whether to clear the cache before downloading the survey; by default, the cache is not cleared and so multiple calls of this function to access the same survey will not result in repeated downloads - `...`: options for `clean()`, which is called at the end of this   Returns  a survey in the correct format   Description  Downloads survey data, or extracts them from files, and returns a clean data set.', 'If a survey URL is accessed multiple times, the data will be cached (unless `clear_cache` is set to `TRUE`) to avoid repeated downloads.', 'Details  If survey objects are used repeatedly the downloaded files can be saved and reloaded between sessions then survey objects can be saved/loaded using `base::saveRDS()` and `base::readRDS()`, or via the individual survey files that can be downloaded using `download_survey()` and subsequently loaded using `load_survey()`.', 'Examples  ```r  Not run:  list_surveys() peru_survey <- get_survey(""https://doi.org/10.5281/zenodo.1095664"")  End(Not run) ```']",580
socialmixr,clean.md,"['Clean contact survey data  ```r  S3 method for class \'contact_survey\' clean(x, participant.age.column = ""part_age"", ...) ```   Arguments  - `x`: A `survey()` object - `participant.age.column`: the column in `x$participants` containing participants\' age - `...`: ignored   Returns  a cleaned survey in the correct format   Description  Cleans survey data to work with the \'contact_matrix\' function   Examples  ```r data(polymod) cleaned <- clean(polymod)  not really necessary as the \'polymod\' data set has already been cleaned ```']",581
socialmixr,polymod.md,"['data   Social contact data from 8 European countries   Format  A list of two data frames:  - participants: the study participant, with age, country, year and day of the week (starting with 1 = Monday) - contacts: reported contacts of the study participants.', 'The variable phys_contact has two levels (1 denotes physical contact while 2 denotes non-physical contact), duration_multi has five levels (1 is less than 5 minutes while 5 is more than 4 hours, increasing in the order found in Figure 1 in Mossong et al.', '), and frequency_multi has five levels (1 is daily, 2 is weekly, 3 is monthly, 4 is less often, and 5 is first time)   Source  tools:::Rd_expr_doi(""10.1371/journal.pmed.0050074"")  ```r polymod ```   Description  A dataset containing social mixing diary data from 8 European countries: Belgium, Germany, Finland, Great Britain, Italy, Luxembourg, The Netherlands and Poland.', 'The Data are fully described in Mossong J, Hens N, Jit M, Beutels P, Auranen K, Mikolajczyk R, et al.', '(2008) Social Contacts and Mixing Patterns Relevant to the Spread of Infectious Diseases.']",581
socialmixr,matrix_plot.md,"['Draws an image plot of a contact matrix with a legend strip and the numeric values in the cells.', '```r matrix_plot(   mij,   min.legend = 0,   max.legend = NA,   num.digits = 2,   num.colors = 50,   main,   xlab,   ylab,   legend.width,   legend.mar,   legend.shrink,   cex.lab,   cex.axis,   cex.text,   color.palette = heat.colors ) ```   Arguments  - `mij`: a contact matrix containing contact rates between participants of age i (rows) with contacts of age j (columns).', 'This is the default matrix format of `contact_matrix()`.', '- `min.legend`: the color scale minimum (default = 0).', 'Set to NA to use the minimum value of `mij`.', '- `max.legend`: the color scale maximum (default = NA).', 'Set to NA to use the maximum value of `mij`.', '- `num.digits`: the number of digits when rounding the contact rates (default = 2).', 'Use NA to disable this.', '- `num.colors`: the number of color breaks (default = 50) - `main`: the figure title - `xlab`: a title for the x axis (default: ""Age group (years)"") - `ylab`: a title for the y axis (default: ""Contact age group (years)"") - `legend.width`: width of the legend strip in characters.', '- `legend.mar`: width in characters of legend margin.', '- `legend.shrink`: amount to shrink the size of legend relative to the full height or width of the plot.', '- `cex.lab`: size of the x and y labels (default: 1.2) - `cex.axis`: size of the axis labels (default: 0.8) - `cex.text`: size of the numeric values in the matrix (default: 1) - `color.palette`: the color palette to use (default: `heat.colors()`).', 'Other examples are `topo.colors()`, `terrain.colors()` and `hcl.colors()`.', 'User-defined functions are also possible if they take the number of colors to be in the palette as function argument.', 'Description  This function combines the R image.plot function with numeric contact rates in the matrix cells.', 'Details  This is a function using basic R graphics to visualise a social contact matrix.', 'Examples  ```r  Not run:  data(polymod) mij <- contact_matrix(polymod, countries = ""United Kingdom"", age.limits = c(0, 18, 65))$matrix matrix_plot(mij)  End(Not run) ```   Author(s)  Lander Willem']",581
socialmixr,reduce_agegroups.md,"['Reduce the number of age groups given a broader set of limits  ```r reduce_agegroups(x, limits) ```   Arguments  - `x`: vector of limits - `limits`: new limits   Returns  vector with the new age groups   Description  Operates on lower limits   Examples  ```r reduce_agegroups(seq_len(20), c(0, 5, 10)) ```']",581
socialmixr,list_surveys.md,"['List all surveys available for download  ```r list_surveys(clear_cache = FALSE) ```   Arguments  - `clear_cache`: logical, whether to clear the cache before downloading the survey; by default, the cache is not cleared and so multiple calls of this function to access the same survey will not result in repeated downloads   Returns  character vector of surveys   Description  List all surveys available for download   Examples  ```r  Not run:  list_surveys()  End(Not run) ```']",581
socialmixr,wpp_age.md,"['Get age-specific population data according to the World Population Prospects 2017 edition  ```r wpp_age(countries, years) ```   Arguments  - `countries`: countries, will return all if not given - `years`: years, will return all if not given   Returns  data frame of age-specific population data   Description  This uses data from the `wpp2017` package but combines male and female, and converts age groups to lower age limits.', 'If the requested year is not present in the historical data, wpp projections are used.', 'Examples  ```r wpp_age(""Italy"", c(1990, 2000)) ```']",581
socialmixr,new_contact_survey.md,"['Contact survey  ```r new_contact_survey(participants, contacts, reference = NULL) ```   Arguments  - `participants`: a `data.frame` containing information on participants - `contacts`: a `data.frame` containing information on contacts - `reference`: a `list` containing information needed to reference the survey, in particular it can contain$a ""title"", ""bibtype"", ""author"", ""doi"", ""publisher"", ""note"", ""year""   Returns  a new survey object   Description  Deprecated.', 'A `survey` object contains the results of a contact survey.', 'In particular, it contains two data frames called `participants` and `contacts` that are linked by a column specified as `id.column`   Author(s)  Sebastian Funk']",581
